segment_id	segment_text	sutta	section_num	segment_num	collection	sutta_num	title
cp29:9.1	Inspired by the power of Dhamma,	cp29	9	1	cp	29	The Baby Quail’s Conduct
cp29:9.2	recollecting the former Victors,	cp29	9	2	cp	29	The Baby Quail’s Conduct
cp29:9.3	relying on the power of truth,	cp29	9	3	cp	29	The Baby Quail’s Conduct
cp29:9.4	I made a declaration of truth.	cp29	9	4	cp	29	The Baby Quail’s Conduct
cp29:10.1	‘I have wings that do not fly!	cp29	10	1	cp	29	The Baby Quail’s Conduct
cp29:10.2	I have feet that do not walk!	cp29	10	2	cp	29	The Baby Quail’s Conduct
cp29:10.3	Mother and father have left!	cp29	10	3	cp	29	The Baby Quail’s Conduct
cp29:10.4	Fire: go back!’	cp29	10	4	cp	29	The Baby Quail’s Conduct
cp29:11.1	As I declared this truth	cp29	11	1	cp	29	The Baby Quail’s Conduct
cp29:11.2	the great crested flames	cp29	11	2	cp	29	The Baby Quail’s Conduct
cp29:11.3	withdrew sixteen leagues,	cp29	11	3	cp	29	The Baby Quail’s Conduct
cp29:11.4	as if they had come to water.	cp29	11	4	cp	29	The Baby Quail’s Conduct
cp29:11.5	There is no-one to equal my truthfulness:	cp29	11	5	cp	29	The Baby Quail’s Conduct
cp29:11.6	this is my perfection of truth.”	cp29	11	6	cp	29	The Baby Quail’s Conduct
cp30:1.1	“Then again when I was	cp30	1	1	cp	30	The Fish King’s Conduct
cp30:1.2	a fish king in a great lake,	cp30	1	2	cp	30	The Fish King’s Conduct
cp30:1.3	in the heat of the sun	cp30	1	3	cp	30	The Fish King’s Conduct
cp30:1.4	the water in the lake evaporated.	cp30	1	4	cp	30	The Fish King’s Conduct
cp30:2.1	Then crows and vultures,	cp30	2	1	cp	30	The Fish King’s Conduct
cp30:2.2	herons, hawks, and falcons,	cp30	2	2	cp	30	The Fish King’s Conduct
cp30:2.3	perched near the fish	cp30	2	3	cp	30	The Fish King’s Conduct
cp30:2.4	and devoured them day and night.	cp30	2	4	cp	30	The Fish King’s Conduct
cp30:3.1	There I had the following thought,	cp30	3	1	cp	30	The Fish King’s Conduct
cp30:3.2	being harassed with my relatives:	cp30	3	2	cp	30	The Fish King’s Conduct
cp30:3.3	‘By what means	cp30	3	3	cp	30	The Fish King’s Conduct
cp30:3.4	can I free my relatives from this suffering?’	cp30	3	4	cp	30	The Fish King’s Conduct
cp30:4.1	Considering the value of the Dhamma,	cp30	4	1	cp	30	The Fish King’s Conduct
cp30:4.2	I saw the truth as a support.	cp30	4	2	cp	30	The Fish King’s Conduct
cp30:4.3	Satnding in the truth,	cp30	4	3	cp	30	The Fish King’s Conduct
cp30:4.4	I freed my relatives from that holocaust.	cp30	4	4	cp	30	The Fish King’s Conduct
cp30:5.1	Recollecting the true Dhamma,	cp30	5	1	cp	30	The Fish King’s Conduct
cp30:5.2	considered the ultimate goal,	cp30	5	2	cp	30	The Fish King’s Conduct
cp30:5.3	I made a declaration of truth	cp30	5	3	cp	30	The Fish King’s Conduct
cp30:5.4	that would last eternally in the world.	cp30	5	4	cp	30	The Fish King’s Conduct
cp30:6.1	‘So long as I can recall myself,	cp30	6	1	cp	30	The Fish King’s Conduct
cp30:6.2	since I became aware,	cp30	6	2	cp	30	The Fish King’s Conduct
cp30:6.3	I do not recall deliberately	cp30	6	3	cp	30	The Fish King’s Conduct
cp30:6.4	harming even a single living creature.	cp30	6	4	cp	30	The Fish King’s Conduct
cp30:7.1	By this declaration of truth,	cp30	7	1	cp	30	The Fish King’s Conduct
cp30:7.2	may Pajjuna rain down!	cp30	7	2	cp	30	The Fish King’s Conduct
cp30:7.3	Thunder forth, Pajjuna!	cp30	7	3	cp	30	The Fish King’s Conduct
cp30:7.4	Disperse the trove of the crows!	cp30	7	4	cp	30	The Fish King’s Conduct
cp30:7.5	Subject the crows to sorrow,	cp30	7	5	cp	30	The Fish King’s Conduct
cp30:7.6	and free the fish from sorrow!’	cp30	7	6	cp	30	The Fish King’s Conduct
cp30:8.1	As this excellent truth was declared,	cp30	8	1	cp	30	The Fish King’s Conduct
cp30:8.2	Pajjuna thundered forth.	cp30	8	2	cp	30	The Fish King’s Conduct
cp30:8.3	In an instant the rain poured down,	cp30	8	3	cp	30	The Fish King’s Conduct
cp30:8.4	soaking the uplands and valleys.	cp30	8	4	cp	30	The Fish King’s Conduct
cp30:9.1	Having made such supreme effort	cp30	9	1	cp	30	The Fish King’s Conduct
cp30:9.2	for this excellent truth,	cp30	9	2	cp	30	The Fish King’s Conduct
cp30:9.3	I made the great cloud pour down,	cp30	9	3	cp	30	The Fish King’s Conduct
cp30:9.4	relying on the force of the power of truth.	cp30	9	4	cp	30	The Fish King’s Conduct
cp30:9.5	There is no-one to equal my truthfulness:	cp30	9	5	cp	30	The Fish King’s Conduct
cp30:9.6	this is my perfection of truth.”	cp30	9	6	cp	30	The Fish King’s Conduct
cp31:1.1	“Then again when I was	cp31	1	1	cp	31	Dark Light’s Conduct
cp31:1.2	the seer Dark Light,	cp31	1	2	cp	31	Dark Light’s Conduct
cp31:1.3	for more than fifty years	cp31	1	3	cp	31	Dark Light’s Conduct
cp31:1.4	I lived dissatisfied.	cp31	1	4	cp	31	Dark Light’s Conduct
cp31:2.1	No-one knew of this	cp31	2	1	cp	31	Dark Light’s Conduct
cp31:2.2	dissatisfaction of mine,	cp31	2	2	cp	31	Dark Light’s Conduct
cp31:2.3	for I mentioned it to no-one,	cp31	2	3	cp	31	Dark Light’s Conduct
cp31:2.4	it only went on in my mind.	cp31	2	4	cp	31	Dark Light’s Conduct
cp31:3.1	Maṇḍabya, a spiritual companion	cp31	3	1	cp	31	Dark Light’s Conduct
cp31:3.2	and friend of mine was a great seer.	cp31	3	2	cp	31	Dark Light’s Conduct
cp31:3.3	Bound to a deed in a past life,	cp31	3	3	cp	31	Dark Light’s Conduct
cp31:3.4	he got impaled on a stake.	cp31	3	4	cp	31	Dark Light’s Conduct
cp31:4.1	I nursed him	cp31	4	1	cp	31	Dark Light’s Conduct
cp31:4.2	and brought him back to health.	cp31	4	2	cp	31	Dark Light’s Conduct
cp31:4.3	Asking leave, I returned	cp31	4	3	cp	31	Dark Light’s Conduct
cp31:4.4	to my own hermitage.	cp31	4	4	cp	31	Dark Light’s Conduct
cp31:5.1	A brahmin friend of mine,	cp31	5	1	cp	31	Dark Light’s Conduct
cp31:5.2	bringing wife and child,	cp31	5	2	cp	31	Dark Light’s Conduct
cp31:5.3	came to me, all three of them,	cp31	5	3	cp	31	Dark Light’s Conduct
cp31:5.4	as my guests.	cp31	5	4	cp	31	Dark Light’s Conduct
cp31:6.1	As I exchanged greetings with them,	cp31	6	1	cp	31	Dark Light’s Conduct
cp31:6.2	seated in my own hermitage,	cp31	6	2	cp	31	Dark Light’s Conduct
cp31:6.3	the boy threw a ball	cp31	6	3	cp	31	Dark Light’s Conduct
cp31:6.4	and angered a viper.	cp31	6	4	cp	31	Dark Light’s Conduct
cp31:7.1	Then the boy, looking which way	cp31	7	1	cp	31	Dark Light’s Conduct
cp31:7.2	the ball had gone,	cp31	7	2	cp	31	Dark Light’s Conduct
cp31:7.3	touched the viper’s head	cp31	7	3	cp	31	Dark Light’s Conduct
cp31:7.4	with his hand.	cp31	7	4	cp	31	Dark Light’s Conduct
cp31:8.1	Angered at his touch,	cp31	8	1	cp	31	Dark Light’s Conduct
cp31:8.2	the snake, relying on its potent poison,	cp31	8	2	cp	31	Dark Light’s Conduct
cp31:8.3	completely enraged,	cp31	8	3	cp	31	Dark Light’s Conduct
cp31:8.4	bit the boy right away.	cp31	8	4	cp	31	Dark Light’s Conduct
cp31:9.1	When bitten by the viper,	cp31	9	1	cp	31	Dark Light’s Conduct
cp31:9.2	the boy fainted on the ground.	cp31	9	2	cp	31	Dark Light’s Conduct
cp31:9.3	It made me distraught,	cp31	9	3	cp	31	Dark Light’s Conduct
cp31:9.4	the pain became as if mine.	cp31	9	4	cp	31	Dark Light’s Conduct
cp31:10.1	Comforting the parents,	cp31	10	1	cp	31	Dark Light’s Conduct
cp31:10.2	in their suffering and sorrow,	cp31	10	2	cp	31	Dark Light’s Conduct
cp31:10.3	I made the first act,	cp31	10	3	cp	31	Dark Light’s Conduct
cp31:10.4	the original, supreme declaration of truth:	cp31	10	4	cp	31	Dark Light’s Conduct
cp31:11.1	‘For just seven days with a mind of faith	cp31	11	1	cp	31	Dark Light’s Conduct
cp31:11.2	I led the spiritual life seeking merit.	cp31	11	2	cp	31	Dark Light’s Conduct
cp31:11.3	My life since then,	cp31	11	3	cp	31	Dark Light’s Conduct
cp31:11.4	for fifty years or more,	cp31	11	4	cp	31	Dark Light’s Conduct
cp31:12.1	I have lived unwillingly.	cp31	12	1	cp	31	Dark Light’s Conduct
cp31:12.2	By this truth, may he be well!	cp31	12	2	cp	31	Dark Light’s Conduct
cp31:12.3	May the poison die! May Yaññadatta live!’	cp31	12	3	cp	31	Dark Light’s Conduct
cp31:13.1	As I declared this truth,	cp31	13	1	cp	31	Dark Light’s Conduct
cp31:13.2	the boy trembling with poison,	cp31	13	2	cp	31	Dark Light’s Conduct
cp31:13.3	awoke and got up,	cp31	13	3	cp	31	Dark Light’s Conduct
cp31:13.4	the brahmin youth was well.	cp31	13	4	cp	31	Dark Light’s Conduct
cp31:13.5	There is no-one to equal my truthfulness:	cp31	13	5	cp	31	Dark Light’s Conduct
cp31:13.6	this is my perfection of truth.”	cp31	13	6	cp	31	Dark Light’s Conduct
cp32:1.1	“Then again when I was	cp32	1	1	cp	32	Sutasoma’s Conduct
cp32:1.2	Sutasoma, Lord of the Earth,	cp32	1	2	cp	32	Sutasoma’s Conduct
cp32:1.3	captured by a cannibal	cp32	1	3	cp	32	Sutasoma’s Conduct
cp32:1.4	I remembered my promise to a brahmin.	cp32	1	4	cp	32	Sutasoma’s Conduct
cp32:2.1	A hundred aristocrat warriors	cp32	2	1	cp	32	Sutasoma’s Conduct
cp32:2.2	he strung up by their hands .	cp32	2	2	cp	32	Sutasoma’s Conduct
cp32:2.3	Having drained their blood,	cp32	2	3	cp	32	Sutasoma’s Conduct
cp32:2.4	he brought me for sacrifice.	cp32	2	4	cp	32	Sutasoma’s Conduct
cp32:3.1	The cannibal asked me,	cp32	3	1	cp	32	Sutasoma’s Conduct
cp32:3.2	‘What do you wish for—release?	cp32	3	2	cp	32	Sutasoma’s Conduct
cp32:3.3	I shall act as you think,	cp32	3	3	cp	32	Sutasoma’s Conduct
cp32:3.4	so long as you will return.’	cp32	3	4	cp	32	Sutasoma’s Conduct
cp32:4.1	I promised him that I	cp32	4	1	cp	32	Sutasoma’s Conduct
cp32:4.2	would return at dawn.	cp32	4	2	cp	32	Sutasoma’s Conduct
cp32:4.3	I went to the delightful city	cp32	4	3	cp	32	Sutasoma’s Conduct
cp32:4.4	and then renounced kingship.	cp32	4	4	cp	32	Sutasoma’s Conduct
cp32:5.1	Recollecting the true Dhamma,	cp32	5	1	cp	32	Sutasoma’s Conduct
cp32:5.2	fostered by former Victors,	cp32	5	2	cp	32	Sutasoma’s Conduct
cp32:5.3	I gave my wealth to the brahmin,	cp32	5	3	cp	32	Sutasoma’s Conduct
cp32:5.4	and returned to the cannibal.	cp32	5	4	cp	32	Sutasoma’s Conduct
cp32:6.1	I had no doubt	cp32	6	1	cp	32	Sutasoma’s Conduct
cp32:6.2	that he was going to kill me.	cp32	6	2	cp	32	Sutasoma’s Conduct
cp32:6.3	Protecting my truthful speech,	cp32	6	3	cp	32	Sutasoma’s Conduct
cp32:6.4	I went to give up my life.	cp32	6	4	cp	32	Sutasoma’s Conduct
cp32:6.5	There is no-one to equal my truthfulness:	cp32	6	5	cp	32	Sutasoma’s Conduct
cp32:6.6	this is my perfection of truth.”	cp32	6	6	cp	32	Sutasoma’s Conduct
cp33:1.1	“When in a wood I was Sāma the black,	cp33	1	1	cp	33	Goldblack’s Conduct
cp33:1.2	created by Sakka.	cp33	1	2	cp	33	Goldblack’s Conduct
cp33:1.3	I led the lions and tigers	cp33	1	3	cp	33	Goldblack’s Conduct
cp33:1.4	in the forest by love.	cp33	1	4	cp	33	Goldblack’s Conduct
cp33:2.1	Surrounded by lions and tigers,	cp33	2	1	cp	33	Goldblack’s Conduct
cp33:2.2	leopards, bears, buffaloes,	cp33	2	2	cp	33	Goldblack’s Conduct
cp33:2.3	spotted deer, and wild boar,	cp33	2	3	cp	33	Goldblack’s Conduct
cp33:2.4	I stayed in the forest.	cp33	2	4	cp	33	Goldblack’s Conduct
cp33:3.1	None were scared of me,	cp33	3	1	cp	33	Goldblack’s Conduct
cp33:3.2	nor I of them.	cp33	3	2	cp	33	Goldblack’s Conduct
cp33:3.3	Sustained by the power of love	cp33	3	3	cp	33	Goldblack’s Conduct
cp33:3.4	I delighted in the forest then.”	cp33	3	4	cp	33	Goldblack’s Conduct
cp34:1.1	“Then again when I was	cp34	1	1	cp	34	The One King’s Conduct
cp34:1.2	the renowned One King,	cp34	1	2	cp	34	The One King’s Conduct
cp34:1.3	resolved on highest ethics,	cp34	1	3	cp	34	The One King’s Conduct
cp34:1.4	I ruled the great earth.	cp34	1	4	cp	34	The One King’s Conduct
cp34:2.1	Without exception I followed	cp34	2	1	cp	34	The One King’s Conduct
cp34:2.2	the ten ways of skillful deeds.	cp34	2	2	cp	34	The One King’s Conduct
cp34:2.3	With the four ways of being inclusive,	cp34	2	3	cp	34	The One King’s Conduct
cp34:2.4	I brought together the population.	cp34	2	4	cp	34	The One King’s Conduct
cp34:3.1	As I was being diligent,	cp34	3	1	cp	34	The One King’s Conduct
cp34:3.2	for the sake of this world and the next,	cp34	3	2	cp	34	The One King’s Conduct
cp34:3.3	Dabbasena attacked	cp34	3	3	cp	34	The One King’s Conduct
cp34:3.4	and sacked my city.	cp34	3	4	cp	34	The One King’s Conduct
cp34:4.1	The royal dependents in the city,	cp34	4	1	cp	34	The One King’s Conduct
cp34:4.2	with the military and the citizens—	cp34	4	2	cp	34	The One King’s Conduct
cp34:4.3	he captured them all,	cp34	4	3	cp	34	The One King’s Conduct
cp34:4.4	and buried me in a pit.	cp34	4	4	cp	34	The One King’s Conduct
cp34:5.1	The court ministers, the flourishing kingdom,	cp34	5	1	cp	34	The One King’s Conduct
cp34:5.2	and my harem—	cp34	5	2	cp	34	The One King’s Conduct
cp34:5.3	were captured and held,	cp34	5	3	cp	34	The One King’s Conduct
cp34:5.4	I even saw my beloved son.	cp34	5	4	cp	34	The One King’s Conduct
cp34:5.5	There is no-one to equal my love:	cp34	5	5	cp	34	The One King’s Conduct
cp34:5.6	this is my perfection of love.”	cp34	5	6	cp	34	The One King’s Conduct
cp35:1.1	“I made my bed in a charnel ground,	cp35	1	1	cp	35	The Great Hair-raising Conduct
cp35:1.2	resting on a skeleton.	cp35	1	2	cp	35	The Great Hair-raising Conduct
cp35:1.3	Village kids came up	cp35	1	3	cp	35	The Great Hair-raising Conduct
cp35:1.4	and mocked me in all sorts of ways.	cp35	1	4	cp	35	The Great Hair-raising Conduct
cp35:2.1	Others brought me	cp35	2	1	cp	35	The Great Hair-raising Conduct
cp35:2.2	incense and flowers,	cp35	2	2	cp	35	The Great Hair-raising Conduct
cp35:2.3	and many kinds of cooked food,	cp35	2	3	cp	35	The Great Hair-raising Conduct
cp35:2.4	all thrilled, their minds elated.	cp35	2	4	cp	35	The Great Hair-raising Conduct
cp35:3.1	Those who brought me pain,	cp35	3	1	cp	35	The Great Hair-raising Conduct
cp35:3.2	and those who gave me happiness,	cp35	3	2	cp	35	The Great Hair-raising Conduct
cp35:3.3	were all the same to me.	cp35	3	3	cp	35	The Great Hair-raising Conduct
cp35:3.4	I felt no favor or anger.	cp35	3	4	cp	35	The Great Hair-raising Conduct
cp35:4.1	I became balanced towards pleasure and pain,	cp35	4	1	cp	35	The Great Hair-raising Conduct
cp35:4.2	fame and disgrace.	cp35	4	2	cp	35	The Great Hair-raising Conduct
cp35:4.3	I was equal in every case:	cp35	4	3	cp	35	The Great Hair-raising Conduct
cp35:4.4	this is my perfection of equanimity.”	cp35	4	4	cp	35	The Great Hair-raising Conduct
cp35:10.1	Having thus experience many kinds of suffering	cp35	10	1	cp	35	The Great Hair-raising Conduct
cp35:10.2	and many kinds of success,	cp35	10	2	cp	35	The Great Hair-raising Conduct
cp35:10.3	in various past lives,	cp35	10	3	cp	35	The Great Hair-raising Conduct
cp35:10.4	I realized supreme awakening.	cp35	10	4	cp	35	The Great Hair-raising Conduct
cp35:11.1	I gave what could be given,	cp35	11	1	cp	35	The Great Hair-raising Conduct
cp35:11.2	and fulfilled ethics without reserve.	cp35	11	2	cp	35	The Great Hair-raising Conduct
cp35:11.3	having won the perfection of renunciation,	cp35	11	3	cp	35	The Great Hair-raising Conduct
cp35:11.4	I realized supreme awakening.	cp35	11	4	cp	35	The Great Hair-raising Conduct
cp35:12.1	I inquired of the astute,	cp35	12	1	cp	35	The Great Hair-raising Conduct
cp35:12.2	and put forth highest effort,	cp35	12	2	cp	35	The Great Hair-raising Conduct
cp35:12.3	having won the perfection of acceptance,	cp35	12	3	cp	35	The Great Hair-raising Conduct
cp35:12.4	I realized supreme awakening.	cp35	12	4	cp	35	The Great Hair-raising Conduct
cp35:13.1	Having made a firm resolve,	cp35	13	1	cp	35	The Great Hair-raising Conduct
cp35:13.2	and guarded truthful speech,	cp35	13	2	cp	35	The Great Hair-raising Conduct
cp35:13.3	having won the perfection of love,	cp35	13	3	cp	35	The Great Hair-raising Conduct
cp35:13.4	I realized supreme awakening.	cp35	13	4	cp	35	The Great Hair-raising Conduct
cp35:14.1	In gain and loss, fame and disgrace,	cp35	14	1	cp	35	The Great Hair-raising Conduct
cp35:14.2	respect and contempt,	cp35	14	2	cp	35	The Great Hair-raising Conduct
cp35:14.3	having become equal in every case,	cp35	14	3	cp	35	The Great Hair-raising Conduct
cp35:14.4	I realized supreme awakening.	cp35	14	4	cp	35	The Great Hair-raising Conduct
cp35:15.1	Seeing laziness as fearful,	cp35	15	1	cp	35	The Great Hair-raising Conduct
cp35:15.2	and energy as a sanctuary,	cp35	15	2	cp	35	The Great Hair-raising Conduct
cp35:15.3	rouse up energy:	cp35	15	3	cp	35	The Great Hair-raising Conduct
cp35:15.4	this is the Buddhas instruction!	cp35	15	4	cp	35	The Great Hair-raising Conduct
cp35:16.1	Seeing argument as fearful,	cp35	16	1	cp	35	The Great Hair-raising Conduct
cp35:16.2	and harmony as a sanctuary,	cp35	16	2	cp	35	The Great Hair-raising Conduct
cp35:16.3	be harmonious and courteous:	cp35	16	3	cp	35	The Great Hair-raising Conduct
cp35:16.4	this is the Buddhas instruction!	cp35	16	4	cp	35	The Great Hair-raising Conduct
cp35:17.1	Seeing negligence as fearful,	cp35	17	1	cp	35	The Great Hair-raising Conduct
cp35:17.2	and diligence as a sanctuary,	cp35	17	2	cp	35	The Great Hair-raising Conduct
cp35:17.3	develop the eightfold path:	cp35	17	3	cp	35	The Great Hair-raising Conduct
cp35:17.4	this is the Buddhas instruction!	cp35	17	4	cp	35	The Great Hair-raising Conduct
cp35:18.1	That is how the Buddha, illustrating his own conduct in past lives, spoke the exposition of the teaching name the “Legends of the Buddha”.	cp35	18	1	cp	35	The Great Hair-raising Conduct
dhp1:1	Intention shapes experiences;	dhp1	1	1	dhp	1	The Great Hair-raising Conduct
dhp1:2	intention is first, they’re made by intention.	dhp1	1	2	dhp	1	The Great Hair-raising Conduct
dhp1:3	If with corrupt intent	dhp1	1	3	dhp	1	The Great Hair-raising Conduct
dhp1:4	you speak or act,	dhp1	1	4	dhp	1	The Great Hair-raising Conduct
dhp1:5	suffering follows you,	dhp1	1	5	dhp	1	The Great Hair-raising Conduct
dhp1:6	like a wheel, the ox’s foot.	dhp1	1	6	dhp	1	The Great Hair-raising Conduct
dhp2:1	Intention shapes experiences;	dhp2	2	1	dhp	2	The Great Hair-raising Conduct
dhp2:2	intention is first, they’re made by intention.	dhp2	2	2	dhp	2	The Great Hair-raising Conduct
dhp2:3	If with pure intent	dhp2	2	3	dhp	2	The Great Hair-raising Conduct
dhp2:4	you speak or act,	dhp2	2	4	dhp	2	The Great Hair-raising Conduct
dhp2:5	happiness follows you	dhp2	2	5	dhp	2	The Great Hair-raising Conduct
dhp2:6	like a shadow that never leaves.	dhp2	2	6	dhp	2	The Great Hair-raising Conduct
dhp3:1	“They abused me, they hit me!	dhp3	3	1	dhp	3	The Great Hair-raising Conduct
dhp3:2	They beat me, they robbed me!”	dhp3	3	2	dhp	3	The Great Hair-raising Conduct
dhp3:3	For those who bear such a grudge,	dhp3	3	3	dhp	3	The Great Hair-raising Conduct
dhp3:4	hatred never ends.	dhp3	3	4	dhp	3	The Great Hair-raising Conduct
dhp4:1	“They abused me, they hit me!	dhp4	4	1	dhp	4	The Great Hair-raising Conduct
dhp4:2	They beat me, they robbed me!”	dhp4	4	2	dhp	4	The Great Hair-raising Conduct
dhp4:3	For those who bear no such grudge,	dhp4	4	3	dhp	4	The Great Hair-raising Conduct
dhp4:4	hatred has an end.	dhp4	4	4	dhp	4	The Great Hair-raising Conduct
dhp5:1	For never is hatred	dhp5	5	1	dhp	5	The Great Hair-raising Conduct
dhp5:2	settled by hate,	dhp5	5	2	dhp	5	The Great Hair-raising Conduct
dhp5:3	it’s only settled by love:	dhp5	5	3	dhp	5	The Great Hair-raising Conduct
dhp5:4	this is an eternal truth.	dhp5	5	4	dhp	5	The Great Hair-raising Conduct
dhp6:1	Others don’t understand	dhp6	6	1	dhp	6	The Great Hair-raising Conduct
dhp6:2	that here we need to be restrained.	dhp6	6	2	dhp	6	The Great Hair-raising Conduct
dhp6:3	But those who do understand this,	dhp6	6	3	dhp	6	The Great Hair-raising Conduct
dhp6:4	being clever, settle their conflicts.	dhp6	6	4	dhp	6	The Great Hair-raising Conduct
dhp7:1	Those who contemplate the beautiful,	dhp7	7	1	dhp	7	The Great Hair-raising Conduct
dhp7:2	their faculties unrestrained,	dhp7	7	2	dhp	7	The Great Hair-raising Conduct
dhp7:3	immoderate in eating,	dhp7	7	3	dhp	7	The Great Hair-raising Conduct
dhp7:4	lazy, lacking energy:	dhp7	7	4	dhp	7	The Great Hair-raising Conduct
dhp7:5	Māra strikes them down	dhp7	7	5	dhp	7	The Great Hair-raising Conduct
dhp7:6	like the wind, a feeble tree.	dhp7	7	6	dhp	7	The Great Hair-raising Conduct
dhp8:1	Those who contemplate the ugly,	dhp8	8	1	dhp	8	The Great Hair-raising Conduct
dhp8:2	their faculties well-restrained,	dhp8	8	2	dhp	8	The Great Hair-raising Conduct
dhp8:3	eating in moderation,	dhp8	8	3	dhp	8	The Great Hair-raising Conduct
dhp8:4	faithful and energetic:	dhp8	8	4	dhp	8	The Great Hair-raising Conduct
dhp8:5	Māra cannot strike them down,	dhp8	8	5	dhp	8	The Great Hair-raising Conduct
dhp8:6	like the wind, a rocky mountain.	dhp8	8	6	dhp	8	The Great Hair-raising Conduct
dhp9:1	One who, not free of stains themselves,	dhp9	9	1	dhp	9	The Great Hair-raising Conduct
dhp9:2	would wear the robe stained in ocher,	dhp9	9	2	dhp	9	The Great Hair-raising Conduct
