segment_id	segment_text	discourse	paragraph_id	sentence_id	nikaya	discourse_num	sutta_title
sn12.63:6.23	“I say that this is how you should regard consciousness as fuel.	sn12.63	6	23	sn	12.63	 A Child’s Flesh 
sn12.63:6.24	When consciousness as fuel is completely understood, name and form is completely understood. When name and form are completely understood, a noble disciple has nothing further to do, I say.”	sn12.63	6	24	sn	12.63	 A Child’s Flesh 
sn12.64:1.1	At Sāvatthī.	sn12.64	1	1	sn	12.64	 If There Is Desire 
sn12.64:1.2	“Mendicants, there are these four fuels. They maintain sentient beings that have been born and help those that are about to be born.	sn12.64	1	2	sn	12.64	 If There Is Desire 
sn12.64:1.3	What four?	sn12.64	1	3	sn	12.64	 If There Is Desire 
sn12.64:1.4	Solid food, whether coarse or fine; contact is the second, mental intention the third, and consciousness the fourth.	sn12.64	1	4	sn	12.64	 If There Is Desire 
sn12.64:1.5	These are the four fuels that maintain sentient beings that have been born and help those that are about to be born.	sn12.64	1	5	sn	12.64	 If There Is Desire 
sn12.64:2.1	If there is desire, relishing, and craving for solid food, consciousness becomes established there and grows.	sn12.64	2	1	sn	12.64	 If There Is Desire 
sn12.64:2.2	Where consciousness is established and grows, name and form are conceived.	sn12.64	2	2	sn	12.64	 If There Is Desire 
sn12.64:2.3	Where name and form are conceived, there is the growth of choices.	sn12.64	2	3	sn	12.64	 If There Is Desire 
sn12.64:2.4	Where choices grow, there is rebirth into a new state of existence in the future.	sn12.64	2	4	sn	12.64	 If There Is Desire 
sn12.64:2.5	Where there is rebirth into a new state of existence in the future, there is rebirth, old age, and death in the future.	sn12.64	2	5	sn	12.64	 If There Is Desire 
sn12.64:2.6	Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.	sn12.64	2	6	sn	12.64	 If There Is Desire 
sn12.64:3.1	If there is desire, relishing, and craving for contact as fuel …	sn12.64	3	1	sn	12.64	 If There Is Desire 
sn12.64:3.2	If there is desire, relishing, and craving for mental intention as fuel …	sn12.64	3	2	sn	12.64	 If There Is Desire 
sn12.64:3.3	If there is desire, relishing, and craving for consciousness as fuel, consciousness becomes established there and grows.	sn12.64	3	3	sn	12.64	 If There Is Desire 
sn12.64:3.4	Where consciousness is established and grows, name and form are conceived.	sn12.64	3	4	sn	12.64	 If There Is Desire 
sn12.64:3.5	Where name and form are conceived, there is the growth of choices.	sn12.64	3	5	sn	12.64	 If There Is Desire 
sn12.64:3.6	Where choices grow, there is rebirth into a new state of existence in the future.	sn12.64	3	6	sn	12.64	 If There Is Desire 
sn12.64:3.7	Where there is rebirth into a new state of existence in the future, there is rebirth, old age, and death in the future.	sn12.64	3	7	sn	12.64	 If There Is Desire 
sn12.64:3.8	Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.	sn12.64	3	8	sn	12.64	 If There Is Desire 
sn12.64:4.1	Suppose an artist or painter had some dye, red lac, turmeric, indigo, or rose madder. And on a polished plank or a wall or a canvas they’d create the image of a woman or a man, complete in all its various parts.	sn12.64	4	1	sn	12.64	 If There Is Desire 
sn12.64:4.2	In the same way, if there is desire, relishing, and craving for solid food, consciousness becomes established there and grows.	sn12.64	4	2	sn	12.64	 If There Is Desire 
sn12.64:4.3	Where consciousness is established and grows, name and form are conceived.	sn12.64	4	3	sn	12.64	 If There Is Desire 
sn12.64:4.4	Where name and form are conceived, there is the growth of choices.	sn12.64	4	4	sn	12.64	 If There Is Desire 
sn12.64:4.5	Where choices grow, there is rebirth into a new state of existence in the future.	sn12.64	4	5	sn	12.64	 If There Is Desire 
sn12.64:4.6	Where there is rebirth into a new state of existence in the future, there is rebirth, old age, and death in the future.	sn12.64	4	6	sn	12.64	 If There Is Desire 
sn12.64:4.7	Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.	sn12.64	4	7	sn	12.64	 If There Is Desire 
sn12.64:5.1	If there is desire, relishing, and craving for contact as fuel …	sn12.64	5	1	sn	12.64	 If There Is Desire 
sn12.64:5.2	If there is desire, relishing, and craving for mental intention as fuel …	sn12.64	5	2	sn	12.64	 If There Is Desire 
sn12.64:5.3	If there is desire, relishing, and craving for consciousness as fuel, consciousness becomes established there and grows.	sn12.64	5	3	sn	12.64	 If There Is Desire 
sn12.64:5.4	Where consciousness is established and grows, name and form are conceived.	sn12.64	5	4	sn	12.64	 If There Is Desire 
sn12.64:5.5	Where name and form are conceived, there is the growth of choices.	sn12.64	5	5	sn	12.64	 If There Is Desire 
sn12.64:5.6	Where choices grow, there is rebirth into a new state of existence in the future.	sn12.64	5	6	sn	12.64	 If There Is Desire 
sn12.64:5.7	Where there is rebirth into a new state of existence in the future, there is rebirth, old age, and death in the future.	sn12.64	5	7	sn	12.64	 If There Is Desire 
sn12.64:5.8	Where there is rebirth, old age, and death in the future, I say this is full of sorrow, anguish, and distress.	sn12.64	5	8	sn	12.64	 If There Is Desire 
sn12.64:6.1	If there is no desire, relishing, and craving for solid food, consciousness does not become established there and doesn’t grow.	sn12.64	6	1	sn	12.64	 If There Is Desire 
sn12.64:6.2	Where consciousness is not established and doesn’t grow, name and form are not conceived.	sn12.64	6	2	sn	12.64	 If There Is Desire 
sn12.64:6.3	Where name and form are not conceived, there is no growth of choices.	sn12.64	6	3	sn	12.64	 If There Is Desire 
sn12.64:6.4	Where choices don’t grow, there is no rebirth into a new state of existence in the future.	sn12.64	6	4	sn	12.64	 If There Is Desire 
sn12.64:6.5	Where there is no rebirth into a new state of existence in the future, there is no rebirth, old age, and death in the future.	sn12.64	6	5	sn	12.64	 If There Is Desire 
sn12.64:6.6	Where there is no rebirth, old age, and death in the future, I say there’s no sorrow, anguish, and distress.	sn12.64	6	6	sn	12.64	 If There Is Desire 
sn12.64:7.1	If there is no desire, relishing, and craving for contact as fuel …	sn12.64	7	1	sn	12.64	 If There Is Desire 
sn12.64:7.2	If there is no desire, relishing, and craving for mental intention as fuel …	sn12.64	7	2	sn	12.64	 If There Is Desire 
sn12.64:7.3	If there is no desire, relishing, and craving for consciousness as fuel, consciousness doesn’t become established there and doesn’t grow.	sn12.64	7	3	sn	12.64	 If There Is Desire 
sn12.64:7.4	Where consciousness is not established and doesn’t grow, name and form are not conceived.	sn12.64	7	4	sn	12.64	 If There Is Desire 
sn12.64:7.5	Where name and form are not conceived, there is no growth of choices.	sn12.64	7	5	sn	12.64	 If There Is Desire 
sn12.64:7.6	Where choices don’t grow, there is no rebirth into a new state of existence in the future.	sn12.64	7	6	sn	12.64	 If There Is Desire 
sn12.64:7.7	Where there is no rebirth into a new state of existence in the future, there is no rebirth, old age, and death in the future.	sn12.64	7	7	sn	12.64	 If There Is Desire 
sn12.64:7.8	Where there is no rebirth, old age, and death in the future, I say there’s no sorrow, anguish, and distress.	sn12.64	7	8	sn	12.64	 If There Is Desire 
sn12.64:8.1	Suppose there was a bungalow or a hall with a peaked roof, with windows on the northern, southern, or eastern side. When the sun rises and a ray of light enters through a window, where would it land?”	sn12.64	8	1	sn	12.64	 If There Is Desire 
sn12.64:8.2	“On the western wall, sir.”	sn12.64	8	2	sn	12.64	 If There Is Desire 
sn12.64:8.3	“If there was no western wall, where would it land?”	sn12.64	8	3	sn	12.64	 If There Is Desire 
sn12.64:8.4	“On the ground, sir.”	sn12.64	8	4	sn	12.64	 If There Is Desire 
sn12.64:8.5	“If there was no ground, where would it land?”	sn12.64	8	5	sn	12.64	 If There Is Desire 
sn12.64:8.6	“In water, sir.”	sn12.64	8	6	sn	12.64	 If There Is Desire 
sn12.64:8.7	“If there was no water, where would it land?”	sn12.64	8	7	sn	12.64	 If There Is Desire 
sn12.64:8.8	“It wouldn’t land, sir.”	sn12.64	8	8	sn	12.64	 If There Is Desire 
sn12.64:8.9	“In the same way, if there is no desire, relishing, and craving for solid food, consciousness does not become established there and doesn’t grow. …	sn12.64	8	9	sn	12.64	 If There Is Desire 
sn12.64:9.1	If there is no desire, relishing, and craving for contact as fuel …	sn12.64	9	1	sn	12.64	 If There Is Desire 
sn12.64:9.2	If there is no desire, relishing, and craving for mental intention as fuel …	sn12.64	9	2	sn	12.64	 If There Is Desire 
sn12.64:9.3	If there is no desire, relishing, and craving for consciousness as fuel, consciousness doesn’t become established there and doesn’t grow.	sn12.64	9	3	sn	12.64	 If There Is Desire 
sn12.64:9.4	Where consciousness is not established and doesn’t grow, name and form are not conceived.	sn12.64	9	4	sn	12.64	 If There Is Desire 
sn12.64:9.5	Where name and form are not conceived, there is no growth of choices.	sn12.64	9	5	sn	12.64	 If There Is Desire 
sn12.64:9.6	Where choices don’t grow, there is no rebirth into a new state of existence in the future.	sn12.64	9	6	sn	12.64	 If There Is Desire 
sn12.64:9.7	Where there is no rebirth into a new state of existence in the future, there is no rebirth, old age, and death in the future.	sn12.64	9	7	sn	12.64	 If There Is Desire 
sn12.64:9.8	Where there is no rebirth, old age, and death in the future, I say there’s no sorrow, anguish, and distress.”	sn12.64	9	8	sn	12.64	 If There Is Desire 
sn12.65:1.1	At Sāvatthī.	sn12.65	1	1	sn	12.65	 The City 
sn12.65:1.2	“Mendicants, before my awakening—when I was still unawakened but intent on awakening—I thought:	sn12.65	1	2	sn	12.65	 The City 
sn12.65:1.3	‘Alas, this world has fallen into trouble. It’s born, grows old, dies, passes away, and is reborn,	sn12.65	1	3	sn	12.65	 The City 
sn12.65:1.4	yet it doesn’t understand how to escape from this suffering, from old age and death.	sn12.65	1	4	sn	12.65	 The City 
sn12.65:1.5	Oh, when will an escape be found from this suffering, from old age and death?’	sn12.65	1	5	sn	12.65	 The City 
sn12.65:1.6	Then it occurred to me:	sn12.65	1	6	sn	12.65	 The City 
sn12.65:1.7	‘When what exists is there old age and death? What is a condition for old age and death?’	sn12.65	1	7	sn	12.65	 The City 
sn12.65:1.8	Then, through proper attention, I comprehended with wisdom:	sn12.65	1	8	sn	12.65	 The City 
sn12.65:1.9	‘When rebirth exists there’s old age and death. Rebirth is a condition for old age and death.’	sn12.65	1	9	sn	12.65	 The City 
sn12.65:2.1	Then it occurred to me:	sn12.65	2	1	sn	12.65	 The City 
sn12.65:2.2	‘When what exists is there rebirth? …	sn12.65	2	2	sn	12.65	 The City 
sn12.65:2.3	continued existence …	sn12.65	2	3	sn	12.65	 The City 
sn12.65:2.4	grasping …	sn12.65	2	4	sn	12.65	 The City 
sn12.65:2.5	craving …	sn12.65	2	5	sn	12.65	 The City 
sn12.65:2.6	feeling …	sn12.65	2	6	sn	12.65	 The City 
sn12.65:2.7	contact …	sn12.65	2	7	sn	12.65	 The City 
sn12.65:2.8	the six sense fields …	sn12.65	2	8	sn	12.65	 The City 
sn12.65:2.9	name and form …	sn12.65	2	9	sn	12.65	 The City 
sn12.65:2.10	What is a condition for name and form?’	sn12.65	2	10	sn	12.65	 The City 
sn12.65:2.11	Then, through proper attention, I comprehended with wisdom:	sn12.65	2	11	sn	12.65	 The City 
sn12.65:2.12	‘When consciousness exists there are name and form. Consciousness is a condition for name and form.’	sn12.65	2	12	sn	12.65	 The City 
sn12.65:2.13	Then it occurred to me:	sn12.65	2	13	sn	12.65	 The City 
sn12.65:2.14	‘When what exists is there consciousness? What is a condition for consciousness?’	sn12.65	2	14	sn	12.65	 The City 
sn12.65:2.15	Then, through proper attention, I comprehended with wisdom:	sn12.65	2	15	sn	12.65	 The City 
sn12.65:2.16	‘When name and form exist there’s consciousness. Name and form are a condition for consciousness.’	sn12.65	2	16	sn	12.65	 The City 
sn12.65:3.1	Then it occurred to me:	sn12.65	3	1	sn	12.65	 The City 
sn12.65:3.2	This consciousness turns back from name and form, and doesn’t go beyond that.	sn12.65	3	2	sn	12.65	 The City 
sn12.65:3.3	This is the extent to which one may be reborn, grow old, die, pass away, or reappear. That is: name and form are conditions for consciousness.	sn12.65	3	3	sn	12.65	 The City 
sn12.65:3.4	Consciousness is a condition for name and form.	sn12.65	3	4	sn	12.65	 The City 
sn12.65:3.5	Name and form are conditions for the six sense fields.	sn12.65	3	5	sn	12.65	 The City 
sn12.65:3.6	The six sense fields are conditions for contact. …	sn12.65	3	6	sn	12.65	 The City 
sn12.65:3.7	That is how this entire mass of suffering originates.	sn12.65	3	7	sn	12.65	 The City 
sn12.65:3.8	‘Origination, origination.’ Such was the vision, knowledge, wisdom, realization, and light that arose in me regarding teachings not learned before from another.	sn12.65	3	8	sn	12.65	 The City 
sn12.65:4.1	Then it occurred to me:	sn12.65	4	1	sn	12.65	 The City 
sn12.65:4.2	‘When what doesn’t exist is there no old age and death?	sn12.65	4	2	sn	12.65	 The City 
sn12.65:4.3	When what ceases do old age and death cease?’	sn12.65	4	3	sn	12.65	 The City 
sn12.65:4.4	Then, through proper attention, I comprehended with wisdom:	sn12.65	4	4	sn	12.65	 The City 
sn12.65:4.5	‘When rebirth doesn’t exist there is no old age and death.	sn12.65	4	5	sn	12.65	 The City 
sn12.65:4.6	When rebirth ceases old age and death cease.’	sn12.65	4	6	sn	12.65	 The City 
sn12.65:4.7	Then it occurred to me:	sn12.65	4	7	sn	12.65	 The City 
sn12.65:4.8	‘When what doesn’t exist is there no rebirth …	sn12.65	4	8	sn	12.65	 The City 
sn12.65:4.9	continued existence …	sn12.65	4	9	sn	12.65	 The City 
sn12.65:4.10	grasping …	sn12.65	4	10	sn	12.65	 The City 
sn12.65:4.11	craving …	sn12.65	4	11	sn	12.65	 The City 
sn12.65:4.12	feeling …	sn12.65	4	12	sn	12.65	 The City 
sn12.65:4.13	contact …	sn12.65	4	13	sn	12.65	 The City 
sn12.65:4.14	six sense fields …	sn12.65	4	14	sn	12.65	 The City 
sn12.65:4.15	name and form?	sn12.65	4	15	sn	12.65	 The City 
sn12.65:4.16	When what ceases do name and form cease?’	sn12.65	4	16	sn	12.65	 The City 
sn12.65:4.17	Then, through proper attention, I comprehended with wisdom:	sn12.65	4	17	sn	12.65	 The City 
sn12.65:4.18	‘When consciousness doesn’t exist name and form don’t come to be.	sn12.65	4	18	sn	12.65	 The City 
sn12.65:4.19	When consciousness ceases name and form cease.’	sn12.65	4	19	sn	12.65	 The City 
sn12.65:5.1	Then it occurred to me:	sn12.65	5	1	sn	12.65	 The City 
sn12.65:5.2	‘When what doesn’t exist is there no consciousness?	sn12.65	5	2	sn	12.65	 The City 
sn12.65:5.3	When what ceases does consciousness cease?’	sn12.65	5	3	sn	12.65	 The City 
sn12.65:5.4	Then, through proper attention, I comprehended with wisdom:	sn12.65	5	4	sn	12.65	 The City 
sn12.65:5.5	‘When name and form don’t exist, there is no consciousness.	sn12.65	5	5	sn	12.65	 The City 
sn12.65:5.6	When name and form cease, consciousness ceases.’	sn12.65	5	6	sn	12.65	 The City 
sn12.65:6.1	Then it occurred to me:	sn12.65	6	1	sn	12.65	 The City 
sn12.65:6.2	I have discovered the path to awakening. That is:	sn12.65	6	2	sn	12.65	 The City 
sn12.65:6.3	When name and form cease, consciousness ceases.	sn12.65	6	3	sn	12.65	 The City 
sn12.65:6.4	When consciousness ceases, name and form cease.	sn12.65	6	4	sn	12.65	 The City 
sn12.65:6.5	When name and form cease, the six sense fields cease.	sn12.65	6	5	sn	12.65	 The City 
sn12.65:6.6	When the six sense fields cease, contact ceases. …	sn12.65	6	6	sn	12.65	 The City 
sn12.65:6.7	That is how this entire mass of suffering ceases.	sn12.65	6	7	sn	12.65	 The City 
sn12.65:6.8	‘Cessation, cessation.’ Such was the vision, knowledge, wisdom, realization, and light that arose in me regarding teachings not learned before from another.	sn12.65	6	8	sn	12.65	 The City 
